sample_index,avg_pixel_intensity,label_byte_0,label_byte_1,label_byte_2,label_byte_3,label_byte_4,label_byte_5,label_byte_6,label_byte_7,label_byte_8,label_byte_9,label_byte_10,label_byte_11,label_byte_12,label_byte_13,label_byte_14,label_byte_15
8962,67.85400390625,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3
8963,63.3544921875,3,3,3,2,2,3,3,2,2,3,2,2,3,3,2,2
8964,64.864990234375,3,2,2,3,3,2,2,3,3,2,3,3,3,2,3,3
8965,66.755859375,3,2,2,3,3,3,3,2,2,3,3,2,2,3,2,2
8966,111.758544921875,3,3,3,3,2,3,3,2,3,3,2,2,2,3,2,2
8967,109.839111328125,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,2
8968,102.0556640625,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3
8969,103.472900390625,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3
8970,129.346923828125,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2
8971,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8972,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8973,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8974,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8975,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8976,142.26513671875,1,1,2,2,1,1,3,2,1,1,1,1,1,1,1,1
8977,110.559814453125,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3
8978,83.944091796875,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
8979,104.84423828125,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3
8980,153.386474609375,2,3,2,3,2,3,2,3,3,3,3,3,3,3,2,3
8981,161.008056640625,1,1,3,3,1,1,2,2,3,3,3,2,3,3,3,2
8982,99.685302734375,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3
8983,77.6533203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8984,138.168212890625,3,3,3,2,3,3,3,3,3,3,1,1,3,3,1,1
8985,146.606201171875,3,3,3,3,3,3,2,3,1,1,2,3,1,1,2,3
8986,112.91162109375,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3
8987,82.6416015625,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3
8988,125.390869140625,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2
8989,131.798583984375,3,3,3,3,2,3,2,2,2,2,2,3,3,2,2,3
8990,167.342041015625,3,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2
8991,133.058837890625,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3
8992,85.50830078125,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
8993,167.73828125,3,2,1,1,3,2,1,1,3,2,2,2,3,2,3,2
8994,193.1953125,2,3,3,2,2,3,2,2,1,1,3,3,1,1,3,3
8995,254.71142578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8996,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8997,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8998,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8999,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,150.42138671875,1,1,2,3,1,1,3,2,1,1,2,3,1,1,2,2
9001,132.487060546875,1,1,2,2,1,1,3,2,2,3,2,3,2,3,3,3
9002,128.70556640625,2,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3
9003,154.156005859375,3,2,2,2,2,3,3,3,2,2,3,3,3,3,3,2
9004,160.99755859375,2,3,2,3,3,3,3,2,3,2,3,3,2,3,2,3
9005,161.8193359375,2,2,3,2,2,2,2,2,2,3,2,2,3,3,3,3
9006,144.638427734375,3,3,3,2,3,3,3,3,2,3,3,2,3,2,2,2
9007,140.258056640625,3,3,3,2,3,3,3,2,2,3,1,1,2,3,1,1
9008,155.787841796875,3,3,3,2,3,3,2,3,3,2,1,1,3,3,1,1
9009,157.61767578125,3,3,2,3,3,3,3,2,1,1,1,1,1,1,1,1
9010,135.646728515625,3,3,3,3,3,2,3,2,3,2,3,3,2,3,3,2
9011,117.799560546875,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2,2
9012,139.39013671875,3,3,2,3,3,3,3,2,3,3,1,1,3,2,1,1
9013,162.333740234375,1,1,2,3,1,1,2,2,1,1,3,2,1,1,3,2
9014,163.18603515625,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,2
9015,164.5029296875,2,2,3,3,2,2,2,3,3,3,2,3,3,3,2,3
9016,163.3349609375,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
9017,164.26171875,3,3,2,2,3,3,3,2,3,3,3,2,3,3,3,3
9018,177.62890625,3,2,2,3,2,2,2,2,2,2,1,1,3,3,1,1
9019,223.156494140625,3,2,1,1,3,3,1,1,2,3,3,2,2,2,3,3
9020,249.403076171875,1,1,1,1,1,1,1,1,2,2,1,1,3,3,1,1
9021,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9022,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9023,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9024,107.67529296875,2,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2
9025,98.2509765625,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3
9026,102.55908203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
9027,116.885498046875,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
9028,143.9951171875,1,1,1,1,1,1,1,1,3,3,3,2,3,3,2,3
9029,148.720947265625,3,3,1,1,3,2,1,1,3,3,3,3,3,3,3,3
9030,127.67724609375,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
9031,111.031494140625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9032,129.35595703125,3,2,2,3,3,3,3,2,3,3,3,3,3,2,3,3
9033,146.80126953125,1,1,2,3,1,1,3,2,3,2,2,2,2,3,3,2
9034,138.81689453125,2,3,3,2,3,2,3,2,2,2,3,2,3,3,2,2
9035,138.56201171875,2,3,2,2,3,3,2,2,2,3,3,3,3,2,3,3
9036,128.61181640625,1,1,2,2,1,1,3,3,3,3,3,2,3,3,3,3
9037,155.1220703125,1,1,2,2,1,1,2,2,3,3,2,2,3,3,3,2
9038,164.819580078125,3,3,2,2,2,3,3,3,2,3,2,3,3,3,3,3
9039,176.65771484375,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3
9040,168.123046875,2,3,3,3,2,3,2,3,1,1,2,3,1,1,2,2
9041,160.583251953125,2,3,3,2,3,2,3,3,3,2,3,3,3,2,3,3
9042,156.1552734375,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,2
9043,147.283203125,3,2,3,3,3,3,2,2,3,2,2,3,2,3,2,2
9044,238.593505859375,3,2,1,1,3,2,1,1,3,2,1,1,3,3,1,1
9045,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9046,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9047,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9048,115.2509765625,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3
9049,138.357666015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9050,122.77783203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9051,138.7041015625,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
9052,117.63330078125,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3
9053,116.529296875,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
9054,121.0654296875,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3
9055,133.30419921875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9056,132.063720703125,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3
9057,126.4560546875,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3
9058,115.8837890625,1,1,3,2,1,1,2,3,1,1,3,2,1,1,3,3
9059,141.973876953125,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
9060,133.851806640625,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3
9061,129.235107421875,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
9062,143.463623046875,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3
9063,173.576171875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9064,173.43505859375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9065,177.417724609375,2,2,3,2,2,2,2,2,1,1,2,2,1,1,2,3
9066,178.594970703125,2,3,3,2,2,3,2,2,2,3,1,1,3,3,1,1
9067,179.506103515625,3,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1
9068,203.837646484375,3,2,2,2,2,2,2,2,1,1,3,3,1,1,2,3
9069,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,125.712158203125,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3
9073,133.170654296875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
9074,133.663330078125,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
9075,135.13525390625,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3
9076,128.843505859375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9077,131.2001953125,3,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3
9078,112.015380859375,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
9079,121.224365234375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9080,115.120361328125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9081,133.19775390625,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
9082,100.65087890625,3,3,3,3,2,3,3,2,3,3,2,3,2,3,3,3
9083,148.62939453125,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3
9084,128.27392578125,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
9085,118.490234375,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
9086,124.8759765625,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3
9087,163.33544921875,3,2,1,1,3,2,1,1,3,2,1,1,3,3,1,1
9088,162.97412109375,1,1,2,3,1,1,2,3,1,1,2,3,1,1,2,2
9089,98.71484375,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
9090,89.13330078125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
9091,144.738525390625,3,2,1,1,3,3,1,1,3,3,2,2,2,3,2,2
9092,169.53857421875,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2
9093,229.738525390625,3,2,1,1,3,2,1,1,2,3,2,2,2,3,3,2
9094,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9095,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9096,195.9873046875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9097,163.42578125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9098,195.207275390625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9099,125.147705078125,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3
9100,126.34423828125,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3
9101,137.009033203125,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9102,189.519287109375,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
9103,185.049560546875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9104,187.607177734375,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
9105,144.652587890625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9106,111.934814453125,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
9107,163.685791015625,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
9108,132.34912109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9109,121.123291015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
9110,140.233154296875,2,3,3,3,2,2,3,3,3,3,2,3,3,2,3,3
9111,156.932373046875,3,2,1,1,3,3,1,1,3,3,2,2,3,3,3,2
9112,167.4228515625,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2
9113,152.325927734375,2,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3
9114,148.088134765625,2,2,3,3,3,2,3,3,3,3,3,3,3,2,2,3
9115,153.168701171875,2,3,2,2,3,3,3,2,3,2,3,3,3,3,3,2
9116,164.9521484375,2,2,1,1,2,3,1,1,2,2,1,1,3,3,1,1
9117,174.978515625,2,2,3,2,3,2,2,3,1,1,2,3,1,1,2,2
9118,210.23486328125,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1
9119,210.6181640625,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3
9120,195.18994140625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9121,171.354248046875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9122,174.31787109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9123,122.630615234375,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3
9124,112.173828125,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
9125,93.200927734375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9126,117.235107421875,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
9127,116.015869140625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9128,118.2880859375,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3
9129,101.7333984375,3,2,3,3,3,3,2,3,3,3,2,3,3,3,2,3
9130,105.72021484375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9131,152.467041015625,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
9132,120.78955078125,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3
9133,135.63525390625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9134,147.627685546875,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
9135,135.141845703125,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3
9136,168.784912109375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9137,166.985595703125,1,1,2,2,1,1,2,3,1,1,2,3,1,1,2,2
9138,196.873291015625,3,2,1,1,3,3,1,1,2,3,2,2,3,3,3,2
9139,183.497802734375,2,2,2,3,2,3,3,3,2,2,3,3,2,2,3,3
9140,160.324462890625,3,3,1,1,3,3,1,1,3,2,1,1,3,3,1,1
9141,163.557861328125,1,1,3,2,1,1,3,2,1,1,3,2,1,1,2,2
9142,131.94873046875,2,3,2,2,2,3,3,2,1,1,3,3,1,1,2,3
9143,113.17529296875,2,2,3,2,2,2,2,3,1,1,2,3,1,1,3,2
9144,99.34521484375,2,3,3,3,2,3,3,3,1,1,3,3,1,1,2,3
9145,117.66455078125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9146,103.41064453125,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
9147,99.4033203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9148,107.525634765625,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3
9149,108.44775390625,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
9150,112.817626953125,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
9151,116.4248046875,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2
9152,119.688232421875,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,2
9153,103.533935546875,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,2
9154,92.86865234375,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2
9155,131.00048828125,3,2,2,3,3,3,3,3,2,3,3,3,3,3,2,2
9156,143.644775390625,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3
9157,144.81494140625,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
9158,148.51953125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
9159,112.138671875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9160,136.51318359375,3,2,1,1,3,2,1,1,3,3,3,3,3,3,3,3
9161,132.229248046875,1,1,1,1,1,1,1,1,3,2,3,3,2,3,3,3
9162,134.61962890625,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3
9163,149.92724609375,1,1,3,3,1,1,2,3,3,3,3,3,3,3,2,3
9164,124.99072265625,3,3,2,2,2,3,3,2,3,3,3,3,2,3,3,3
9165,129.92919921875,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3
9166,131.841552734375,1,1,2,3,1,1,2,2,3,3,3,3,2,3,3,3
9167,104.96337890625,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3
9168,159.290771484375,2,2,2,2,3,2,3,2,3,2,2,2,3,2,3,3
9169,160.67431640625,3,3,2,2,2,3,3,2,2,2,2,3,2,2,2,3
9170,160.927734375,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3
9171,122.064453125,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
9172,59.830810546875,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3
9173,54.02099609375,2,2,2,2,3,3,3,3,3,3,3,3,2,3,2,2
9174,52.156494140625,3,3,3,3,3,3,3,3,1,1,2,3,1,1,2,3
9175,57.475341796875,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3
9176,57.535400390625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9177,65.806884765625,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3
9178,65.650634765625,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3
9179,129.28515625,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9180,124.947998046875,3,2,3,3,2,3,2,3,3,2,3,3,3,3,3,3
9181,125.97705078125,2,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2
9182,126.961669921875,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3
9183,118.41455078125,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3
9184,122.3212890625,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3
9185,101.4921875,1,1,1,1,1,1,1,1,3,2,3,3,2,2,3,2
9186,94.4208984375,2,3,3,2,2,3,3,2,2,3,1,1,3,3,1,1
9187,92.55029296875,2,3,3,3,3,2,3,2,2,3,3,2,2,3,2,2
9188,88.17529296875,3,3,3,3,2,3,3,3,2,3,1,1,2,3,1,1
9189,85.85693359375,2,2,3,3,2,3,3,3,2,3,1,1,2,2,1,1
9190,80.958740234375,2,2,1,1,3,2,1,1,3,3,3,2,3,2,3,3
9191,74.61767578125,2,3,2,3,2,3,2,3,3,3,3,3,2,3,2,3
9192,214.465576171875,3,3,3,2,3,2,2,2,3,3,3,3,2,3,3,3
9193,216.877197265625,1,1,1,1,1,1,1,1,3,3,3,3,2,3,2,3
9194,219.095947265625,3,2,3,3,2,2,2,3,3,2,3,3,3,2,3,3
9195,99.497802734375,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
9196,65.671875,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,2
9197,57.553955078125,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2
9198,59.36279296875,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2
9199,65.99560546875,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2
9200,52.831787109375,3,2,3,2,3,3,3,3,3,3,3,3,2,2,2,2
9201,67.222412109375,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2
9202,67.71044921875,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,3
9203,211.259765625,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3
9204,223.274658203125,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3
9205,221.091552734375,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3
9206,220.8125,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
9207,221.974609375,3,2,2,3,3,3,2,2,3,3,2,2,2,3,3,3
9208,209.3974609375,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,3
9209,155.60302734375,3,3,3,3,2,2,3,3,1,1,1,1,1,1,1,1
9210,154.426513671875,3,3,3,3,3,3,2,2,2,2,1,1,3,2,1,1
9211,144.80615234375,3,3,3,3,3,3,2,2,2,3,3,2,3,2,2,3
9212,146.0517578125,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,3
9213,140.12890625,3,3,3,3,2,3,3,2,3,3,2,2,3,3,2,2
9214,145.29052734375,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,3
9215,150.1328125,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,3
9216,211.375732421875,3,3,2,2,3,3,3,2,2,2,2,2,3,3,2,2
9217,210.96728515625,1,1,1,1,1,1,1,1,2,3,2,3,2,2,2,3
9218,206.67431640625,3,3,2,3,3,3,3,3,2,3,2,2,2,3,3,3
9219,81.177734375,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3
9220,83.871337890625,3,2,2,2,3,3,2,3,3,3,3,2,3,3,2,3
9221,78.92529296875,3,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3
9222,75.0380859375,2,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3
9223,73.09326171875,2,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3
9224,72.583251953125,3,3,1,1,3,3,1,1,3,3,3,3,2,3,3,3
9225,78.48193359375,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
9226,51.146728515625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9227,196.31103515625,3,3,3,3,3,2,3,2,3,3,3,2,3,3,2,2
9228,220.362060546875,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3
9229,223.232177734375,2,3,3,3,3,3,2,3,2,3,1,1,2,3,1,1
9230,225.2412109375,3,3,3,3,2,3,3,3,1,1,3,3,1,1,3,2
9231,222.851318359375,3,3,3,3,2,2,3,3,3,2,3,3,3,2,2,2
9232,224.54150390625,3,3,3,3,2,3,3,3,2,2,3,3,3,2,2,2
9233,165.792236328125,2,2,3,2,3,2,2,3,2,3,1,1,3,2,1,1
9234,157.21142578125,1,1,3,3,1,1,3,2,1,1,2,2,1,1,3,3
9235,122.787841796875,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
9236,107.98779296875,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9237,105.071044921875,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2
9238,115.689208984375,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9239,211.682861328125,3,3,1,1,3,3,1,1,2,2,1,1,3,3,1,1
9240,209.96484375,3,3,2,3,2,2,2,2,3,2,1,1,2,2,1,1
9241,211.043212890625,3,3,3,3,3,2,3,2,1,1,3,2,1,1,2,3
9242,182.025390625,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2
9243,110.470947265625,1,1,3,3,1,1,3,3,3,2,3,3,3,2,3,3
9244,81.093994140625,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3
9245,35.77978515625,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
9246,35.11376953125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9247,33.18310546875,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
9248,35.09521484375,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9249,75.486083984375,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,2
9250,65.330322265625,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
9251,176.960693359375,3,2,2,3,3,2,2,3,3,2,3,3,3,3,3,3
9252,220.466796875,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3
9253,225.179931640625,1,1,3,3,1,1,3,3,2,2,3,3,3,2,3,2
9254,222.8564453125,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3
9255,222.431640625,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9256,222.732177734375,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3
9257,181.045654296875,3,3,1,1,2,3,1,1,3,3,3,3,3,2,3,3
9258,153.051513671875,2,2,3,2,2,2,2,3,2,3,3,3,2,2,2,2
9259,103.1279296875,3,3,2,3,2,3,3,3,1,1,3,3,1,1,3,3
9260,67.432373046875,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3
9261,63.386474609375,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
9262,69.682373046875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
9263,160.79345703125,2,3,3,2,2,3,3,2,3,3,3,2,3,2,3,3
9264,200.275390625,1,1,1,1,1,1,1,1,2,2,2,3,2,3,3,3
9265,206.16845703125,1,1,3,3,1,1,2,2,2,2,3,3,3,3,2,3
9266,165.958251953125,3,3,3,2,3,3,3,2,2,3,1,1,2,3,1,1
9267,130.196533203125,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2
9268,80.859619140625,2,3,2,2,2,2,3,3,3,2,3,3,2,2,3,3
9269,42.82958984375,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
9270,40.46337890625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9271,39.294189453125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9272,45.2578125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9273,103.19189453125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9274,80.697509765625,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3
9275,163.316650390625,2,3,2,3,3,3,3,3,2,3,2,3,3,3,2,3
9276,216.341552734375,2,3,3,3,2,3,3,2,3,3,3,3,2,2,3,2
9277,220.278076171875,2,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3
9278,217.13134765625,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3
9279,221.3447265625,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3
9280,220.546142578125,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2
9281,198.43994140625,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9282,148.870361328125,2,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
9283,139.74169921875,1,1,2,3,1,1,3,3,2,2,2,3,3,2,2,2
9284,112.10791015625,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3
9285,125.754638671875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9286,101.332763671875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9287,115.03125,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2
9288,196.324462890625,1,1,1,1,1,1,1,1,3,3,3,3,2,2,3,2
9289,207.900634765625,3,3,3,2,3,3,3,2,3,2,3,3,2,3,3,3
9290,145.717041015625,3,3,1,1,3,3,1,1,3,3,2,3,3,3,2,2
9291,124.192138671875,2,3,3,2,2,3,2,2,2,3,3,2,3,3,3,2
9292,68.395751953125,3,2,3,3,3,2,3,3,3,2,3,3,2,2,3,3
9293,44.446533203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
